"Time","Temperature"
18.0856724491071,91.5930687867605
28.7441734037656,91.5930687867605
34.239405053158,91.5930687867605
36.8794382217099,91.5930687867605
37.84398964897,91.5930687867605
41.3788527213233,91.5930687867605
45.1928270667525,91.5930687867605
60.9424156774328,97.3085995096657
66.3353850572555,97.3085995096657
69.9566722689681,97.3085995096657
76.1742047547548,97.3085995096657
80.4852379789845,97.3085995096657
81.2913322852041,97.3085995096657
86.1814904542851,97.3085995096657
91.2864153575238,97.3085995096657
91.7516220545402,97.3085995096657
98.2945167811801,97.3085995096657
142.587406882274,95.9886462758815
149.824836934056,95.9886462758815
151.585872901873,95.9886462758815
156.377807918605,95.9886462758815
161.972984035013,95.9886462758815
172.426104178856,95.9886462758815
174.794517783983,95.9886462758815
184.074352241938,100.384395156187
209.827442397432,100.384395156187
223.357573422804,100.384395156187
230.026321174798,100.384395156187
252.395563016606,99.98330185484
309.39008749737,102.541261021393
310.935174014236,102.541261021393
311.074634755477,102.541261021393
329.571282011833,102.541261021393
345.14722223423,102.541261021393
357.580606701234,102.541261021393
364.103186763815,104.29036852128
364.348649452851,104.29036852128
365.472245697787,104.29036852128
366.443622184065,104.29036852128
367.974137335404,104.29036852128
369.49970233488,104.29036852128
383.839465112184,104.29036852128
387.062413883052,104.29036852128
389.933048200363,104.29036852128
390.117215553018,104.29036852128
390.470599163101,104.29036852128
393.251291611685,104.29036852128
398.17848596015,104.29036852128
398.233796621589,104.29036852128
400.113614773469,104.29036852128
401.300472624015,104.29036852128
404.490357762779,104.29036852128
404.77182591136,104.29036852128
405.868510802397,104.29036852128
407.242505471103,104.29036852128
409.473105972627,104.29036852128
415.041746996269,104.29036852128
415.143610539996,104.29036852128
450.246054345906,94.7729764436021
471.048056689922,94.7729764436021
472.264565086315,94.7729764436021
480.342673446216,104.865556547676
483.527580072034,104.865556547676
486.102755203215,104.865556547676
486.390759329873,104.865556547676
487.665484566861,104.865556547676
489.578354234718,104.865556547676
491.258433909015,104.865556547676
492.546696607075,104.865556547676
497.145755810269,104.865556547676
498.215325288115,104.865556547676
500.677246023006,104.865556547676
501.084837341243,104.865556547676
502.374460790978,104.865556547676
506.247534884551,104.865556547676
506.504505463378,104.865556547676
512.110357791677,104.865556547676
515.499014899361,104.865556547676
518.378549572823,104.865556547676
520.244108023881,104.865556547676
521.214542245381,104.865556547676
522.315125625207,104.865556547676
523.426447060395,104.865556547676
528.834271912108,104.865556547676
530.432076275591,104.865556547676
544.498832945519,103.436592314394
549.4824527621,103.436592314394
555.612213523917,103.436592314394
558.63473672859,103.436592314394
559.014698382454,103.436592314394
563.209323805179,103.436592314394
565.149767145328,103.436592314394
569.811165022293,103.436592314394
569.934223178242,103.436592314394
571.931875497108,103.436592314394
575.271139907616,103.436592314394
576.529660814027,103.436592314394
583.717946316886,103.436592314394
584.015810031304,103.436592314394
589.514900365751,103.436592314394
590.822164817631,103.436592314394
591.584149264386,103.436592314394
592.390750935275,103.436592314394
593.988327408966,103.436592314394
594.617574151481,103.436592314394
610.383717022881,98.4620873640921
611.57861131653,98.4620873640921
620.448773241707,98.4620873640921
623.845143050735,98.4620873640921
627.801710818561,98.4620873640921
637.780707880024,98.4620873640921
646.923387138778,98.4620873640921
660.656664581777,113.274583090801
661.397842720669,113.274583090801
662.718133537967,113.274583090801
663.361049154543,113.274583090801
664.633364170939,113.274583090801
668.516253212683,113.274583090801
669.673554648467,113.274583090801
670.950877395295,113.274583090801
672.666626718321,113.274583090801
673.550150156335,113.274583090801
676.032643308514,113.274583090801
678.609722063987,113.274583090801
680.237537059407,113.274583090801
685.259692601348,113.274583090801
687.115378617817,113.274583090801
687.623939542662,113.274583090801
688.71391369216,113.274583090801
691.949342284688,113.274583090801
692.992286360393,113.274583090801
693.565512398017,113.274583090801
694.349609950908,113.274583090801
695.822848733117,113.274583090801
696.791207924734,113.274583090801
697.268737135198,113.274583090801
697.589817344162,113.274583090801
698.845148097869,113.274583090801
699.179423364543,113.274583090801
699.555298392521,113.274583090801
700.974013981555,113.274583090801
702.85430530628,113.274583090801
703.306153347079,113.274583090801
703.690229850423,113.274583090801
705.019984168516,113.274583090801
706.672591297971,113.274583090801
707.795458551488,113.274583090801
707.913297516119,113.274583090801
710.349413247255,113.274583090801
711.387922390218,113.274583090801
711.917673917753,113.274583090801
712.218448162622,113.274583090801
713.095487920133,113.274583090801
714.192446288911,113.274583090801
716.654184050762,113.274583090801
719.455803340384,113.274583090801
719.712034376873,113.274583090801
722.325479101345,105.983814001185
725.315319237798,105.983814001185
726.955960546352,105.983814001185
727.731833804761,105.983814001185
732.510733062746,105.983814001185
733.303636173691,105.983814001185
734.077579613429,105.983814001185
735.71189831359,105.983814001185
737.834614506313,105.983814001185
738.734334362371,105.983814001185
739.397224728398,105.983814001185
756.424672492057,105.983814001185
756.464773361159,105.983814001185
758.712474968754,105.983814001185
758.923560403125,105.983814001185
759.08686831266,105.983814001185
761.458041854797,105.983814001185
766.477350963696,105.983814001185
776.699303530569,105.983814001185
779.085903796853,105.983814001185
784.562108178973,108.391199268315
785.201715150983,108.391199268315
795.082189668382,108.391199268315
796.790670485831,108.391199268315
803.394110868071,108.391199268315
804.620334088682,108.391199268315
805.245325207324,108.391199268315
808.723580968403,108.391199268315
820.259160880461,108.391199268315
823.467053245499,108.391199268315
827.175913700804,108.391199268315
831.328399776794,108.391199268315
832.76839961055,108.391199268315
833.070819361124,108.391199268315
845.913509777097,100.47726255212
858.447125485215,100.47726255212
861.488358386855,100.47726255212
873.938052067982,100.47726255212
877.94026505126,100.47726255212
888.908638212385,100.47726255212
909.440894728364,99.3244381748195
917.850432067082,99.3244381748195
919.342095944345,99.3244381748195
920.868574234534,99.3244381748195
920.906383864507,99.3244381748195
931.876738794829,99.3244381748195
934.486058233198,99.3244381748195
935.761941219537,99.3244381748195
938.16125646996,99.3244381748195
942.630760612416,99.3244381748195
947.556519289063,99.3244381748195
951.902815351279,99.3244381748195
964.665206034741,92.7054983378861
985.222970340294,92.7054983378861
986.958293210507,92.7054983378861
990.03682350915,92.7054983378861
1023.37384541706,103.47320436321
1031.64298852977,103.47320436321
1034.56901502222,103.47320436321
1044.15010976427,103.47320436321
1049.54230018801,103.47320436321
1052.52096477038,103.47320436321
1056.40537928758,103.47320436321
1056.63248216981,103.47320436321
1058.88858236647,103.47320436321
1064.2827157566,103.47320436321
1073.1338757733,103.47320436321
1077.49279609078,103.47320436321
1077.64290463577,103.47320436321
1114.49066535692,100.161430131058
1126.18714386426,100.161430131058
1146.47042117573,98.6525258016614
1154.05160083621,98.6525258016614
1155.29732844559,98.6525258016614
1155.74942258654,98.6525258016614
1160.45620884932,98.6525258016614
1168.00149342286,98.6525258016614
1168.35477168373,98.6525258016614
1171.12708978212,98.6525258016614
1171.30877226835,98.6525258016614
1173.76846193939,98.6525258016614
1194.17186592526,98.6525258016614
1195.10374407984,98.6525258016614
1205.59980119105,100.367624739544
1205.97984567118,100.367624739544
1215.83627649351,100.367624739544
1215.92730561347,100.367624739544
1223.40161811667,100.367624739544
1225.20992648302,100.367624739544
1225.45036785227,100.367624739544
1237.78280209907,100.367624739544
1238.31870174565,100.367624739544
1239.94971222695,100.367624739544
1241.21947814054,100.367624739544
1254.30077317483,100.367624739544
1260.21658945613,91.8779638537422
1276.82848090552,91.8779638537422
1277.134988917,91.8779638537422
1292.75101716377,91.8779638537422
1293.36782154315,91.8779638537422
1293.45810644542,91.8779638537422
1311.28558537408,91.8779638537422
1316.67054658296,91.8779638537422
1327.45238743775,98.6183406465741
1351.95213004319,98.6183406465741
1357.30062843173,98.6183406465741
1359.99986308761,98.6183406465741
1375.26815336226,98.6183406465741
1383.40179911241,105.664933825158
1384.53273978286,105.664933825158
1386.75243769393,105.664933825158
1392.36950451084,105.664933825158
1392.5830729089,105.664933825158
1393.22553346902,105.664933825158
1395.18458825445,105.664933825158
1396.3908736284,105.664933825158
1399.32918188663,105.664933825158
1402.38192938983,105.664933825158
1405.83463734001,105.664933825158
1409.28181177143,105.664933825158
1409.56182509049,105.664933825158
1410.17545803347,105.664933825158
1412.88556534455,105.664933825158
1416.25236251887,105.664933825158
1417.10248091975,105.664933825158
1419.60792015779,105.664933825158
1424.29343393059,105.664933825158
1424.92586048353,105.664933825158
1427.21487464094,105.664933825158
1428.81456102072,105.664933825158
1432.76496241908,105.664933825158
1433.28384539725,105.664933825158
1437.53497347599,105.664933825158
1479.12741335455,95.9723750004345
1482.70138563855,95.9723750004345
1498.3486181624,95.9723750004345
1498.83803270985,95.9723750004345
1508.97794782548,91.4198294345112
1551.65168235003,91.4198294345112
1561.19832794921,92.975879563329
1561.70644163883,92.975879563329
1578.22096506822,92.975879563329
1591.50258888352,92.975879563329
1595.54124358667,92.975879563329
1599.381549793,92.975879563329
1599.80339726602,92.975879563329
1624.20902830629,102.942426593235
1628.02290839526,102.942426593235
1629.10719290935,102.942426593235
1631.65479751887,102.942426593235
1632.03988889189,102.942426593235
1635.20760918063,102.942426593235
1639.17179681494,102.942426593235
1640.84695162805,102.942426593235
1645.40586077533,102.942426593235
1645.88965479203,102.942426593235
1652.18242131548,102.942426593235
1661.71502924473,102.942426593235
1665.82648178129,102.942426593235
1675.3940829296,102.942426593235
1681.68194463933,101.585045889496
1688.41381598451,101.585045889496
1689.1715356487,101.585045889496
1690.21545888617,101.585045889496
1695.74736588246,101.585045889496
1698.98182239913,101.585045889496
1702.93296719891,101.585045889496
1712.63990178928,101.585045889496
1719.56425427332,101.585045889496
1722.18971954423,101.585045889496
1722.5931842786,101.585045889496
1725.21940079548,101.585045889496
1729.11960265897,101.585045889496
1737.47469418658,101.585045889496
1740.559443594,99.3903164986645
1743.51211912257,99.3903164986645
1745.40004630126,99.3903164986645
1749.63987737151,99.3903164986645
1750.33570728853,99.3903164986645
1750.55851148076,99.3903164986645
1758.61442411078,99.3903164986645
1763.43351978679,99.3903164986645
1772.74469675413,99.3903164986645
1781.37621072084,99.3903164986645
1783.7532195426,99.3903164986645
1787.45380363173,99.3903164986645
1788.44367882595,99.3903164986645
1790.60402006774,99.3903164986645
1805.283881563,98.6502257310594
1843.12364218606,98.6502257310594
1867.37278204158,98.2042510170211
1932.5579139041,96.6309047889573
1942.70199829998,96.6309047889573
1965.13951956101,96.6309047889573
1973.37190217694,96.6309047889573
1989.11197396301,92.9139641605269
2000.84046882638,92.9139641605269
2003.48188115806,92.9139641605269
2022.02124356394,92.9139641605269
2029.21197355887,92.9139641605269
2031.61786441484,92.9139641605269
2038.19899091133,92.9139641605269
2039.05506986574,92.9139641605269
2040.45028283618,95.3320163992122
2043.55069370612,95.3320163992122
2044.39799656503,95.3320163992122
2048.84456583635,95.3320163992122
2058.24313962241,95.3320163992122
2067.64625218767,95.3320163992122
2080.83968936332,95.3320163992122
2084.28905340224,95.3320163992122
2089.39303689425,95.3320163992122
2096.9126602951,95.3320163992122
2101.31214554262,103.667762609446
2102.80101320031,103.667762609446
2103.2134520587,103.667762609446
2105.95911479976,103.667762609446
2114.65321187737,103.667762609446
2118.19339799164,103.667762609446
2118.92143737946,103.667762609446
2118.98944474837,103.667762609446
2119.58812877506,103.667762609446
2120.90490216766,103.667762609446
2126.06152605761,103.667762609446
2127.82061791018,103.667762609446
2128.70543523644,103.667762609446
2135.22992590818,103.667762609446
2136.55774734938,103.667762609446
2150.48847676094,103.667762609446
2159.24074720614,103.667762609446
2159.68835549162,103.667762609446
2163.18470436194,110.082004225015
2164.04573318295,110.082004225015
2167.1811132226,110.082004225015
2167.30001470356,110.082004225015
2169.97661383223,110.082004225015
2171.14897990426,110.082004225015
2171.19076825215,110.082004225015
2171.55589083849,110.082004225015
2176.80161129238,110.082004225015
2177.38991190904,110.082004225015
2180.17034720596,110.082004225015
2180.57772410292,110.082004225015
2186.19250459634,110.082004225015
2187.55510671009,110.082004225015
2187.87649852352,110.082004225015
2188.4245489479,110.082004225015
2189.08464705799,110.082004225015
2189.09643981163,110.082004225015
2190.02101358592,110.082004225015
2192.75252601206,110.082004225015
2197.11852741226,110.082004225015
2199.8863801745,110.082004225015
2200.85384492303,110.082004225015
2202.92540058401,110.082004225015
2202.93346508698,110.082004225015
2205.01502482569,110.082004225015
2209.65174565148,110.082004225015
2210.8541719269,110.082004225015
2212.79137092262,110.082004225015
2213.91911094701,110.082004225015
2215.27267164522,110.082004225015
2215.74419846602,110.082004225015
2215.96112191035,110.082004225015
2216.12059764342,110.082004225015
2219.58244548964,110.082004225015
2220.96753512936,103.415720840337
2224.92888331561,103.415720840337
2230.09815769848,103.415720840337
2230.90585092305,103.415720840337
2233.05656009023,103.415720840337
2234.10471360875,103.415720840337
2242.49111154529,103.415720840337
2247.28164121261,103.415720840337
2254.77795911338,103.415720840337
2265.43855942645,103.415720840337
2268.72773625216,103.415720840337
2273.58528497872,103.415720840337
2282.09830202605,101.508908362733
2282.16403178009,101.508908362733
2287.58280579696,101.508908362733
2293.29095329481,101.508908362733
2296.02930187029,101.508908362733
2298.73458030512,101.508908362733
2299.32561058329,101.508908362733
2306.44538251983,101.508908362733
2310.83818254071,101.508908362733
2311.4384399262,101.508908362733
2311.95356095381,101.508908362733
2314.77439962472,101.508908362733
2316.84561556199,101.508908362733
2317.63426133057,101.508908362733
2318.97812501771,101.508908362733
2319.16290090767,101.508908362733
2320.90247870511,101.508908362733
2322.72433752036,101.508908362733
2323.96913047507,101.508908362733
2324.78111775255,101.508908362733
2325.94924550356,101.508908362733
2326.3945790118,101.508908362733
2328.51497661509,101.508908362733
2329.85224391008,101.508908362733
2330.39714098185,101.508908362733
2331.85240668067,101.508908362733
2332.34551399704,101.508908362733
2333.18841048463,101.508908362733
2334.97606858561,101.508908362733
2335.15576471995,101.508908362733
2336.03255715963,101.508908362733
2336.96831293852,101.508908362733
2338.50711672679,101.508908362733
2339.33871446365,101.508908362733
2339.69422255416,101.508908362733
2343.98520467056,103.056775464156
2351.9378516508,103.056775464156
2357.26517075916,103.056775464156
2361.20143779807,103.056775464156
2362.04275195667,103.056775464156
2363.29538160889,103.056775464156
2365.5346745415,103.056775464156
2368.03221418113,103.056775464156
2369.56794169028,103.056775464156
2370.59603427147,103.056775464156
2372.21068767933,103.056775464156
2373.28622587235,103.056775464156
2377.5635673323,103.056775464156
2382.64685252201,103.056775464156
2383.64606224411,103.056775464156
2387.15365297968,103.056775464156
2387.75254957106,103.056775464156
2387.9775933506,103.056775464156
2395.18263897956,103.056775464156
2400.35959590628,99.442538460676
2406.61302811503,99.442538460676
2406.78835795847,99.442538460676
2410.23079578772,99.442538460676
2410.46162050806,99.442538460676
2411.63127216539,99.442538460676
2412.60841476511,99.442538460676
2414.05059214336,99.442538460676
2414.29637888245,99.442538460676
2414.97943481742,99.442538460676
2415.64374749883,99.442538460676
2419.41255680403,99.442538460676
2425.44339544384,99.442538460676
2434.01544663884,99.442538460676
2434.2233558329,99.442538460676
2436.48329359149,99.442538460676
2439.99571143503,99.442538460676
2442.60941618074,99.442538460676
2444.71008608839,99.442538460676
2445.85715718559,99.442538460676
2450.11043261112,99.442538460676
2450.21718982356,99.442538460676
2451.20468600701,99.442538460676
2451.67356417526,99.442538460676
2457.78002878975,99.442538460676
2458.43414097672,99.442538460676
2459.34309961463,99.442538460676
2461.39258576774,99.3245580018729
2463.97579651509,99.3245580018729
2468.52918871764,99.3245580018729
2470.95937603349,99.3245580018729
2485.27993744792,99.3245580018729
2485.51508874484,99.3245580018729
2485.94658209537,99.3245580018729
2503.53913433418,99.3245580018729
2511.78297484353,99.3245580018729
2522.88093710695,101.300047594642
2531.20971192606,101.300047594642
2536.19934560716,101.300047594642
2556.39728753531,101.300047594642
2564.79887108405,101.300047594642
2575.79510835812,101.300047594642
2578.83460936084,101.300047594642
2578.89187374144,101.300047594642
2609.95212748022,97.9159849639169
2623.02023572398,97.9159849639169
2625.59622806752,97.9159849639169
2627.07641139731,97.9159849639169
2632.85317925983,97.9159849639169
2640.5055088098,106.840938642638
2642.24970581608,106.840938642638
2642.77353402965,106.840938642638
2643.31253649003,106.840938642638
